people,img_id,Layer,X,Y,GrayValue
shn,frame_006991,11,114,281,159.72
shn,frame_006991,12,114,281,250.44
shn,frame_006991,13,114,281,246.68
shn,frame_006991,14,114,281,129.88
shn,frame_006991,15,114,281,156.76
shn,frame_007191,0,160,271,250.08
shn,frame_007191,1,160,271,248.28
shn,frame_007191,2,160,271,142.32
shn,frame_007191,3,160,271,179.96
shn,frame_007191,4,160,271,249.6
shn,frame_007191,5,160,271,240.24
shn,frame_007191,6,160,271,139.84
shn,frame_007191,7,160,271,171.32
shn,frame_007191,8,160,271,248.64
shn,frame_007191,9,160,271,243.24
shn,frame_007191,10,160,271,138.84
shn,frame_007191,11,160,271,171.56
shn,frame_007191,12,160,271,249.76
shn,frame_007191,13,160,271,250.76
shn,frame_007191,14,160,271,136.04
shn,frame_007191,15,160,271,171.4
shn,frame_007891,0,158,350,250.0
shn,frame_007891,1,158,350,240.72
shn,frame_007891,2,158,350,108.92
shn,frame_007891,3,158,350,137.36
shn,frame_007891,4,158,350,250.96
shn,frame_007891,5,158,350,197.04
shn,frame_007891,6,158,350,97.6
shn,frame_007891,7,158,350,123.6
shn,frame_007891,8,158,350,251.76
shn,frame_007891,9,158,350,206.0
shn,frame_007891,10,158,350,101.2
shn,frame_007891,11,158,350,121.4
shn,frame_007891,12,158,350,250.52
shn,frame_007891,13,158,350,235.76
shn,frame_007891,14,158,350,104.0
shn,frame_007891,15,158,350,125.88
shn,frame_007991,0,106,355,248.64
shn,frame_007991,1,106,355,243.44
shn,frame_007991,2,106,355,113.44
shn,frame_007991,3,106,355,146.2
shn,frame_007991,4,106,355,251.8
shn,frame_007991,5,106,355,203.88
shn,frame_007991,6,106,355,102.16
shn,frame_007991,7,106,355,129.16
shn,frame_007991,8,106,355,250.84
shn,frame_007991,9,106,355,214.32
shn,frame_007991,10,106,355,108.24
shn,frame_007991,11,106,355,131.16
shn,frame_007991,12,106,355,245.84
shn,frame_007991,13,106,355,246.56
shn,frame_007991,14,106,355,118.88
shn,frame_007991,15,106,355,143.36
shn,frame_008091,0,136,348,250.28
shn,frame_008091,1,136,348,247.8
shn,frame_008091,2,136,348,116.08
shn,frame_008091,3,136,348,141.88
shn,frame_008091,4,136,348,254.4
shn,frame_008091,5,136,348,203.2
shn,frame_008091,6,136,348,102.36
shn,frame_008091,7,136,348,130.04
shn,frame_008091,8,136,348,253.56
shn,frame_008091,9,136,348,218.24
shn,frame_008091,10,136,348,106.72
shn,frame_008091,11,136,348,133.44
shn,frame_008091,12,136,348,248.68
shn,frame_008091,13,136,348,252.04
shn,frame_008091,14,136,348,115.4
shn,frame_008091,15,136,348,137.56
shn,frame_008940,0,140,359,250.84
shn,frame_008940,1,140,359,241.08
shn,frame_008940,2,140,359,101.04
shn,frame_008940,3,140,359,131.76
shn,frame_008940,4,140,359,252.68
shn,frame_008940,5,140,359,196.2
shn,frame_008940,6,140,359,90.04
shn,frame_008940,7,140,359,118.96
shn,frame_008940,8,140,359,252.56
shn,frame_008940,9,140,359,193.6
shn,frame_008940,10,140,359,92.48
shn,frame_008940,11,140,359,118.0
shn,frame_008940,12,140,359,248.24
shn,frame_008940,13,140,359,231.2
shn,frame_008940,14,140,359,102.56
shn,frame_008940,15,140,359,123.84
shn,frame_008945,0,140,359,250.84
shn,frame_008945,1,140,359,241.08
shn,frame_008945,2,140,359,101.04
shn,frame_008945,3,140,359,131.76
shn,frame_008945,4,140,359,252.68
shn,frame_008945,5,140,359,196.2
shn,frame_008945,6,140,359,90.04
shn,frame_008945,7,140,359,118.96
shn,frame_008945,8,140,359,252.56
shn,frame_008945,9,140,359,193.6
shn,frame_008945,10,140,359,92.48
shn,frame_008945,11,140,359,118.0
shn,frame_008945,12,140,359,248.24
shn,frame_008945,13,140,359,231.2
shn,frame_008945,14,140,359,102.56
shn,frame_008945,15,140,359,123.84
shn,frame_008955,0,142,359,249.72
shn,frame_008955,1,142,359,248.36
shn,frame_008955,2,142,359,112.16
shn,frame_008955,3,142,359,133.16
shn,frame_008955,4,142,359,250.64
shn,frame_008955,5,142,359,213.56
shn,frame_008955,6,142,359,98.04
shn,frame_008955,7,142,359,126.04
shn,frame_008955,8,142,359,251.04
shn,frame_008955,9,142,359,215.92
shn,frame_008955,10,142,359,98.04
shn,frame_008955,11,142,359,124.16
shn,frame_008955,12,142,359,250.08
shn,frame_008955,13,142,359,245.64
shn,frame_008955,14,142,359,109.64
shn,frame_008955,15,142,359,130.8
shn,frame_008965,0,135,362,249.24
shn,frame_008965,1,135,362,230.0
shn,frame_008965,2,135,362,97.88
shn,frame_008965,3,135,362,129.92
shn,frame_008965,4,135,362,249.2
shn,frame_008965,5,135,362,186.28
shn,frame_008965,6,135,362,83.92
shn,frame_008965,7,135,362,113.16
shn,frame_008965,8,135,362,250.8
shn,frame_008965,9,135,362,184.72
shn,frame_008965,10,135,362,85.04
shn,frame_008965,11,135,362,111.32
shn,frame_008965,12,135,362,249.12
shn,frame_008965,13,135,362,217.8
shn,frame_008965,14,135,362,93.92
shn,frame_008965,15,135,362,116.36
shn,frame_008975,0,99,363,251.96
shn,frame_008975,1,99,363,246.8
shn,frame_008975,2,99,363,109.6
shn,frame_008975,3,99,363,152.2
shn,frame_008975,4,99,363,252.36
shn,frame_008975,5,99,363,176.52
shn,frame_008975,6,99,363,89.0
shn,frame_008975,7,99,363,122.28
shn,frame_008975,8,99,363,251.8
shn,frame_008975,9,99,363,195.28
shn,frame_008975,10,99,363,95.88
shn,frame_008975,11,99,363,117.8
shn,frame_008975,12,99,363,249.56
shn,frame_008975,13,99,363,237.4
shn,frame_008975,14,99,363,116.12
shn,frame_008975,15,99,363,128.48
shn,frame_008985,0,109,362,245.44
shn,frame_008985,1,109,362,247.0
shn,frame_008985,2,109,362,110.12
shn,frame_008985,3,109,362,151.92
shn,frame_008985,4,109,362,248.44
shn,frame_008985,5,109,362,196.56
shn,frame_008985,6,109,362,95.36
shn,frame_008985,7,109,362,126.92
shn,frame_008985,8,109,362,253.92
shn,frame_008985,9,109,362,206.92
shn,frame_008985,10,109,362,98.12
shn,frame_008985,11,109,362,114.2
shn,frame_008985,12,109,362,248.92
shn,frame_008985,13,109,362,248.48
shn,frame_008985,14,109,362,109.04
shn,frame_008985,15,109,362,134.56
shn,frame_008995,0,109,362,250.4
shn,frame_008995,1,109,362,239.16
shn,frame_008995,2,109,362,107.08
shn,frame_008995,3,109,362,139.16
shn,frame_008995,4,109,362,250.08
shn,frame_008995,5,109,362,197.32
shn,frame_008995,6,109,362,96.88
shn,frame_008995,7,109,362,123.8
shn,frame_008995,8,109,362,250.8
shn,frame_008995,9,109,362,206.96
shn,frame_008995,10,109,362,100.8
shn,frame_008995,11,109,362,125.68
shn,frame_008995,12,109,362,247.32
shn,frame_008995,13,109,362,241.32
shn,frame_008995,14,109,362,107.96
shn,frame_008995,15,109,362,133.24
shn,frame_009105,0,134,364,252.24
shn,frame_009105,1,134,364,242.92
shn,frame_009105,2,134,364,105.04
shn,frame_009105,3,134,364,137.6
shn,frame_009105,4,134,364,253.16
shn,frame_009105,5,134,364,197.0
shn,frame_009105,6,134,364,96.2
shn,frame_009105,7,134,364,123.76
shn,frame_009105,8,134,364,253.52
shn,frame_009105,9,134,364,194.68
shn,frame_009105,10,134,364,95.72
shn,frame_009105,11,134,364,114.52
shn,frame_009105,12,134,364,250.48
shn,frame_009105,13,134,364,232.96
shn,frame_009105,14,134,364,100.12
shn,frame_009105,15,134,364,122.48
shn,frame_009433,0,169,271,248.84
shn,frame_009433,1,169,271,250.64
shn,frame_009433,2,169,271,153.6
shn,frame_009433,3,169,271,187.64
shn,frame_009433,4,169,271,251.36
shn,frame_009433,5,169,271,243.88
shn,frame_009433,6,169,271,146.32
shn,frame_009433,7,169,271,181.04
shn,frame_009433,8,169,271,250.8
shn,frame_009433,9,169,271,243.64
shn,frame_009433,10,169,271,143.08
shn,frame_009433,11,169,271,178.96
shn,frame_009433,12,169,271,249.8
shn,frame_009433,13,169,271,250.6
shn,frame_009433,14,169,271,147.2
shn,frame_009433,15,169,271,179.28
shn,frame_009432,0,169,271,248.96
shn,frame_009432,1,169,271,251.16
shn,frame_009432,2,169,271,154.44
shn,frame_009432,3,169,271,188.8
shn,frame_009432,4,169,271,251.36
shn,frame_009432,5,169,271,243.56
shn,frame_009432,6,169,271,147.76
shn,frame_009432,7,169,271,182.48
shn,frame_009432,8,169,271,250.84
shn,frame_009432,9,169,271,243.72
shn,frame_009432,10,169,271,143.92
shn,frame_009432,11,169,271,180.2
shn,frame_009432,12,169,271,249.56
shn,frame_009432,13,169,271,250.72
shn,frame_009432,14,169,271,148.28
shn,frame_009432,15,169,271,181.0
shn,frame_009431,0,168,271,249.52
shn,frame_009431,1,168,271,248.56
shn,frame_009431,2,168,271,142.72
shn,frame_009431,3,168,271,184.04
shn,frame_009431,4,168,271,251.6
shn,frame_009431,5,168,271,234.52
shn,frame_009431,6,168,271,137.4
shn,frame_009431,7,168,271,178.52
shn,frame_009431,8,168,271,252.68
shn,frame_009431,9,168,271,233.0
shn,frame_009431,10,168,271,134.68
shn,frame_009431,11,168,271,175.6
shn,frame_009431,12,168,271,249.48
shn,frame_009431,13,168,271,244.24
shn,frame_009431,14,168,271,140.28
shn,frame_009431,15,168,271,175.76
shn,frame_009410,0,168,271,251.16
shn,frame_009410,1,168,271,248.8
shn,frame_009410,2,168,271,145.52
shn,frame_009410,3,168,271,182.16
shn,frame_009410,4,168,271,252.36
shn,frame_009410,5,168,271,234.56
shn,frame_009410,6,168,271,140.52
shn,frame_009410,7,168,271,178.56
shn,frame_009410,8,168,271,252.12
shn,frame_009410,9,168,271,233.48
shn,frame_009410,10,168,271,139.28
shn,frame_009410,11,168,271,178.28
shn,frame_009410,12,168,271,250.56
shn,frame_009410,13,168,271,245.28
shn,frame_009410,14,168,271,145.08
shn,frame_009410,15,168,271,178.44
shn,frame_009401,0,168,271,250.56
shn,frame_009401,1,168,271,248.92
shn,frame_009401,2,168,271,143.84
shn,frame_009401,3,168,271,179.08
shn,frame_009401,4,168,271,250.84
shn,frame_009401,5,168,271,236.76
shn,frame_009401,6,168,271,138.44
shn,frame_009401,7,168,271,175.2
shn,frame_009401,8,168,271,250.44
shn,frame_009401,9,168,271,236.08
shn,frame_009401,10,168,271,137.8
shn,frame_009401,11,168,271,175.2
shn,frame_009401,12,168,271,248.28
shn,frame_009401,13,168,271,247.48
shn,frame_009401,14,168,271,143.12
shn,frame_009401,15,168,271,175.36
shn,frame_009351,0,168,271,250.68
shn,frame_009351,1,168,271,249.76
shn,frame_009351,2,168,271,150.28
shn,frame_009351,3,168,271,186.16
shn,frame_009351,4,168,271,250.2
shn,frame_009351,5,168,271,239.52
shn,frame_009351,6,168,271,142.36
shn,frame_009351,7,168,271,180.68
shn,frame_009351,8,168,271,249.8
shn,frame_009351,9,168,271,238.92
shn,frame_009351,10,168,271,140.4
shn,frame_009351,11,168,271,177.76
shn,frame_009351,12,168,271,249.08
shn,frame_009351,13,168,271,248.24
shn,frame_009351,14,168,271,145.12
shn,frame_009351,15,168,271,180.08
shn,frame_009301,0,166,271,250.16
shn,frame_009301,1,166,271,249.84
shn,frame_009301,2,166,271,148.44
shn,frame_009301,3,166,271,182.24
shn,frame_009301,4,166,271,249.0
shn,frame_009301,5,166,271,245.2
shn,frame_009301,6,166,271,142.56
shn,frame_009301,7,166,271,176.8
shn,frame_009301,8,166,271,249.04
shn,frame_009301,9,166,271,244.44
shn,frame_009301,10,166,271,144.28
shn,frame_009301,11,166,271,179.32
shn,frame_009301,12,166,271,249.44
shn,frame_009301,13,166,271,246.24
shn,frame_009301,14,166,271,143.32
shn,frame_009301,15,166,271,179.32
shn,frame_009251,0,213,265,248.28
shn,frame_009251,1,213,265,251.56
shn,frame_009251,2,213,265,151.72
shn,frame_009251,3,213,265,180.4
shn,frame_009251,4,213,265,248.72
shn,frame_009251,5,213,265,243.44
shn,frame_009251,6,213,265,144.32
shn,frame_009251,7,213,265,177.0
shn,frame_009251,8,213,265,249.92
shn,frame_009251,9,213,265,242.0
shn,frame_009251,10,213,265,144.68
shn,frame_009251,11,213,265,179.36
shn,frame_009251,12,213,265,248.84
shn,frame_009251,13,213,265,247.52
shn,frame_009251,14,213,265,149.96
shn,frame_009251,15,213,265,182.32
shn,frame_006311,0,114,279,250.4
shn,frame_006311,1,114,279,251.24
shn,frame_006311,2,114,279,150.68
shn,frame_006311,3,114,279,183.32
shn,frame_006311,4,114,279,248.8
shn,frame_006311,5,114,279,245.24
shn,frame_006311,6,114,279,144.84
shn,frame_006311,7,114,279,177.44
shn,frame_006311,8,114,279,249.88
shn,frame_006311,9,114,279,245.08
shn,frame_006311,10,114,279,144.64
shn,frame_006311,11,114,279,178.92
shn,frame_006311,12,114,279,250.56
shn,frame_006311,13,114,279,251.44
shn,frame_006311,14,114,279,150.12
shn,frame_006311,15,114,279,182.36
shn,frame_006321,0,115,280,251.0
shn,frame_006321,1,115,280,250.64
shn,frame_006321,2,115,280,143.48
shn,frame_006321,3,115,280,180.0
shn,frame_006321,4,115,280,251.84
shn,frame_006321,5,115,280,240.72
shn,frame_006321,6,115,280,135.48
shn,frame_006321,7,115,280,173.24
shn,frame_006321,8,115,280,250.2
shn,frame_006321,9,115,280,239.96
shn,frame_006321,10,115,280,133.08
shn,frame_006321,11,115,280,167.44
shn,frame_006321,12,115,280,248.4
shn,frame_006321,13,115,280,246.92
shn,frame_006321,14,115,280,135.72
shn,frame_006321,15,115,280,170.64
shn,frame_006331,0,113,279,250.32
shn,frame_006331,1,113,279,248.8
shn,frame_006331,2,113,279,140.64
shn,frame_006331,3,113,279,174.04
shn,frame_006331,4,113,279,251.2
shn,frame_006331,5,113,279,235.12
shn,frame_006331,6,113,279,136.24
shn,frame_006331,7,113,279,169.92
shn,frame_006331,8,113,279,251.08
shn,frame_006331,9,113,279,234.36
shn,frame_006331,10,113,279,135.36
shn,frame_006331,11,113,279,169.6
shn,frame_006331,12,113,279,250.04
shn,frame_006331,13,113,279,248.12
shn,frame_006331,14,113,279,139.08
shn,frame_006331,15,113,279,173.04
shn,frame_006341,0,114,279,250.84
shn,frame_006341,1,114,279,251.4
shn,frame_006341,2,114,279,147.72
shn,frame_006341,3,114,279,185.92
shn,frame_006341,4,114,279,251.04
shn,frame_006341,5,114,279,246.92
shn,frame_006341,6,114,279,142.44
shn,frame_006341,7,114,279,181.84
shn,frame_006341,8,114,279,250.4
shn,frame_006341,9,114,279,246.6
shn,frame_006341,10,114,279,142.52
shn,frame_006341,11,114,279,181.0
shn,frame_006341,12,114,279,249.84
shn,frame_006341,13,114,279,250.88
shn,frame_006341,14,114,279,146.44
shn,frame_006341,15,114,279,185.2
shn,frame_006351,0,114,278,251.36
shn,frame_006351,1,114,278,253.2
shn,frame_006351,2,114,278,147.48
shn,frame_006351,3,114,278,181.12
shn,frame_006351,4,114,278,251.16
shn,frame_006351,5,114,278,247.28
shn,frame_006351,6,114,278,145.32
shn,frame_006351,7,114,278,180.08
shn,frame_006351,8,114,278,249.24
shn,frame_006351,9,114,278,250.2
shn,frame_006351,10,114,278,148.28
shn,frame_006351,11,114,278,183.0
shn,frame_006351,12,114,278,249.84
shn,frame_006351,13,114,278,252.16
shn,frame_006351,14,114,278,153.04
shn,frame_006351,15,114,278,189.56
shn,frame_006371,0,115,280,252.52
shn,frame_006371,1,115,280,250.36
shn,frame_006371,2,115,280,146.72
shn,frame_006371,3,115,280,180.52
shn,frame_006371,4,115,280,251.0
shn,frame_006371,5,115,280,239.12
shn,frame_006371,6,115,280,136.08
shn,frame_006371,7,115,280,172.64
shn,frame_006371,8,115,280,250.8
shn,frame_006371,9,115,280,239.0
shn,frame_006371,10,115,280,134.56
shn,frame_006371,11,115,280,167.44
shn,frame_006371,12,115,280,249.4
shn,frame_006371,13,115,280,246.4
shn,frame_006371,14,115,280,139.2
shn,frame_006371,15,115,280,171.28
shn,frame_006381,0,115,279,250.96
shn,frame_006381,1,115,279,252.24
shn,frame_006381,2,115,279,151.96
shn,frame_006381,3,115,279,191.96
shn,frame_006381,4,115,279,251.0
shn,frame_006381,5,115,279,250.44
shn,frame_006381,6,115,279,147.36
shn,frame_006381,7,115,279,188.08
shn,frame_006381,8,115,279,249.32
shn,frame_006381,9,115,279,250.36
shn,frame_006381,10,115,279,147.76
shn,frame_006381,11,115,279,186.36
shn,frame_006381,12,115,279,250.92
shn,frame_006381,13,115,279,251.08
shn,frame_006381,14,115,279,149.12
shn,frame_006381,15,115,279,189.2
shn,frame_006391,0,115,279,251.48
shn,frame_006391,1,115,279,253.08
shn,frame_006391,2,115,279,154.12
shn,frame_006391,3,115,279,190.04
shn,frame_006391,4,115,279,249.4
shn,frame_006391,5,115,279,250.12
shn,frame_006391,6,115,279,149.44
shn,frame_006391,7,115,279,187.4
shn,frame_006391,8,115,279,249.2
shn,frame_006391,9,115,279,252.08
shn,frame_006391,10,115,279,150.4
shn,frame_006391,11,115,279,186.04
shn,frame_006391,12,115,279,250.96
shn,frame_006391,13,115,279,253.12
shn,frame_006391,14,115,279,151.16
shn,frame_006391,15,115,279,188.6
shn,frame_006401,0,114,279,249.92
shn,frame_006401,1,114,279,250.04
shn,frame_006401,2,114,279,151.0
shn,frame_006401,3,114,279,184.32
shn,frame_006401,4,114,279,247.84
shn,frame_006401,5,114,279,243.4
shn,frame_006401,6,114,279,144.88
shn,frame_006401,7,114,279,178.24
shn,frame_006401,8,114,279,249.32
shn,frame_006401,9,114,279,244.0
shn,frame_006401,10,114,279,146.48
shn,frame_006401,11,114,279,177.88
shn,frame_006401,12,114,279,249.44
shn,frame_006401,13,114,279,250.48
shn,frame_006401,14,114,279,150.36
shn,frame_006401,15,114,279,184.56
shn,frame_006421,0,115,279,251.76
shn,frame_006421,1,115,279,251.8
shn,frame_006421,2,115,279,155.48
shn,frame_006421,3,115,279,190.64
shn,frame_006421,4,115,279,249.84
shn,frame_006421,5,115,279,248.28
shn,frame_006421,6,115,279,148.88
shn,frame_006421,7,115,279,185.56
shn,frame_006421,8,115,279,249.68
shn,frame_006421,9,115,279,248.12
shn,frame_006421,10,115,279,149.32
shn,frame_006421,11,115,279,186.0
shn,frame_006421,12,115,279,250.64
shn,frame_006421,13,115,279,251.12
shn,frame_006421,14,115,279,154.28
shn,frame_006421,15,115,279,190.08
shn,frame_006441,0,114,280,249.84
shn,frame_006441,1,114,280,250.8
shn,frame_006441,2,114,280,136.96
shn,frame_006441,3,114,280,173.44
shn,frame_006441,4,114,280,249.56
shn,frame_006441,5,114,280,236.36
shn,frame_006441,6,114,280,129.44
shn,frame_006441,7,114,280,164.96
shn,frame_006441,8,114,280,250.08
shn,frame_006441,9,114,280,235.56
shn,frame_006441,10,114,280,127.4
shn,frame_006441,11,114,280,161.2
shn,frame_006441,12,114,280,250.16
shn,frame_006441,13,114,280,248.08
shn,frame_006441,14,114,280,132.84
shn,frame_006441,15,114,280,166.68
shn,frame_006451,0,114,280,248.52
shn,frame_006451,1,114,280,248.32
shn,frame_006451,2,114,280,139.24
shn,frame_006451,3,114,280,172.04
shn,frame_006451,4,114,280,248.76
shn,frame_006451,5,114,280,234.48
shn,frame_006451,6,114,280,130.8
shn,frame_006451,7,114,280,164.24
shn,frame_006451,8,114,280,247.84
shn,frame_006451,9,114,280,233.24
shn,frame_006451,10,114,280,128.68
shn,frame_006451,11,114,280,160.84
shn,frame_006451,12,114,280,247.64
shn,frame_006451,13,114,280,246.32
shn,frame_006451,14,114,280,132.4
shn,frame_006451,15,114,280,164.8
shn,frame_006461,0,114,280,250.08
shn,frame_006461,1,114,280,249.6
shn,frame_006461,2,114,280,138.72
shn,frame_006461,3,114,280,174.4
shn,frame_006461,4,114,280,249.48
shn,frame_006461,5,114,280,234.52
shn,frame_006461,6,114,280,129.28
shn,frame_006461,7,114,280,163.32
shn,frame_006461,8,114,280,249.84
shn,frame_006461,9,114,280,232.56
shn,frame_006461,10,114,280,128.52
shn,frame_006461,11,114,280,159.88
shn,frame_006461,12,114,280,250.12
shn,frame_006461,13,114,280,246.48
shn,frame_006461,14,114,280,134.6
shn,frame_006461,15,114,280,167.12
shn,frame_006481,0,114,279,248.76
shn,frame_006481,1,114,279,248.92
shn,frame_006481,2,114,279,140.28
shn,frame_006481,3,114,279,179.2
shn,frame_006481,4,114,279,247.48
shn,frame_006481,5,114,279,237.92
shn,frame_006481,6,114,279,130.2
shn,frame_006481,7,114,279,170.36
shn,frame_006481,8,114,279,247.0
shn,frame_006481,9,114,279,238.24
shn,frame_006481,10,114,279,131.12
shn,frame_006481,11,114,279,170.72
shn,frame_006481,12,114,279,245.32
shn,frame_006481,13,114,279,246.68
shn,frame_006481,14,114,279,139.12
